activo,calculated_price,categoria,codigo_barras,concentracion,costo,costo_incluye_iva,created_at,denominacion_distintiva,denominacion_generica,descripcion,descuento_mxn,descuento_pct,disponible,fecha_actualizacion_precios,forma_farmaceutica,id,imagen_mobile_url,imagen_url,manual_price_override,marca,markup_percentage,nombre,precio,precio_del_ahorro,precio_marca,precio_similares,precio_unidad,presentacion,price_needs_review,price_updated_at,pricing_rule_id,principio_activo,requiere_receta,sku,stock,stock_minimo,stock_unidades,subcategoria,sucursal_id,tasa_iva,tipo,ubicacion_texto,unidades_por_caja,venta_unidad
True,31.0,Otro,,4MG/3 ML,22.15,,2026-08-10T19:50:21.991528+00:00,,,Erispan,0,0.0,inmediato,,FRASCO AMPULA,107,,,False,Erispan,0.35,Erispan,28.8,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-DF8ADDAB,1,5,0,,,,marca,,0,False
True,,Otro,,DE GRANADA. C/25 1750823,7.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio,0,0,inmediato,,JARABE,518,,,False,Mercurio,,Mercurio,9.1,,,,0,JARABE,False,,,,False,FC-DFF99C3F,3,5,0,,,,marca,,0,False
True,65.0,Higiene,7501035911208,,23.79,,2026-08-10T19:50:21.991528+00:00,,,Palmolive Aquarium,0,0.0,inmediato,,Jabón líquido,208,,,False,Palmolive,0.4,Palmolive Aquarium,34.0,,,,0.0,221 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35911208,1,5,0,,,,marca,,0,False
True,65.0,Higiene,7501943489165,,25.08,,2026-08-10T19:50:21.991528+00:00,,,Escudo Blanco Neut,0,0.0,inmediato,,Jabón líquido,211,,,False,Escudo,0.4,Escudo Jbn Liq Blanco Neut,36.0,,,,0.0,225 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-43489165,1,5,0,,,,marca,,0,False
True,24.0,Higiene,7506306209862,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe 48H Anarchy Fresh Love Fo,0,0.0,inmediato,,Desodorante,210,,,False,Axe,0.4,Desodorante Axe 48H Anarchy Fresh Love (Mujer),65.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06209862,1,5,0,,,,marca,,0,False
True,104.0,Higiene,7506425652716,,14.775,,2026-08-10T19:50:21.991528+00:00,,,Escudo Azul Rey,0,0.0,inmediato,,Jabón,205,,,False,Escudo,0.4,Escudo Antibacterial Original,19,,,,0.0,135 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-25652716,2,5,0,,,,marca,,0,False
True,71.0,Higiene,7501361111501,,17.77,,2026-08-10T19:50:41.010327+00:00,,,Odolex Desdo,0,0.0,inmediato,,Talco,251,,,False,Odolex,0.4,Talco Desodorante ODolex,25.0,,,,0.0,150 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-61111501,1,5,0,,,,marca,,0,False
True,125.0,Higiene,7506306226852,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe Wom Anarchy,0,0.0,inmediato,,Desodorante,213,,,False,Axe,0.4,Desodorante Axe Wom Anarchy,65.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06226852,1,5,0,,,,marca,,0,False
True,235.0,Higiene,7505514121782,,17.78,,2026-08-10T19:50:21.991528+00:00,,,Jabón proteína de arroz y concha nácar,0,0.0,inmediato,,Jabón,204,,,False,Gelimedic,0.4,Jabón proteína de arroz y concha nácar,25.0,,,,0.0,80 g,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-14121782,1,5,0,,,,marca,,0,False
True,,Otro,7501056371159,,30.54,,2026-08-12T05:33:44.864659+00:00,,,,0,0,inmediato,,,569,,,False,Dove,,Jabon Dove Exfoliacion,35,,,,0,135 G,False,,,,False,FC-56371159,1,5,0,,,,marca,,0,False
True,65.0,Higiene,7509546657035,,23.79,,2026-08-10T19:50:21.991528+00:00,,,Lio Flor Czo-Rsa,0,0.0,inmediato,,Jabón,214,,,False,Palmolive,0.4,Palmolive Jbn Liq Cerezo y Rosa,34.0,,,,0.0,221 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46657035,1,5,0,,,,marca,,0,False
True,42.0,Otro,,1 G/4 ML,31.06,,2026-08-10T19:50:21.991528+00:00,,,I.M,0,0.0,inmediato,,FRASCO AMPULA,84,,,False,Cefotaxima,0.35,I.M,40.38,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-22B18244,3,5,0,,,,marca,,0,False
True,14.0,Otro,,25 MG,8.15,,2026-08-10T19:50:21.991528+00:00,,,Diziver,0,0.0,inmediato,,TABLETAS,147,,,True,Diziver,0.35,Diziver,10.6,,,,0.0,20 TABLETAS,False,2026-08-11T00:02:47.082937+00:00,3,,False,FC-28A424E5,3,5,0,,,,marca,,0,False
True,,Higiene,7509546682815,,29.905,,2026-08-13T22:57:54.100628+00:00,,,,0,0,inmediato,,,580,,,False,Speed Stick,,Desodorante Speed Stick sensitive protect,40,,,,0,150 mL,False,,,,False,FC-46682815,1,5,0,,,,marca,,0,False
True,43.0,Otro,,40 MG,26.35,,2026-08-10T19:50:21.991528+00:00,,,Atorvastatina,0,0.0,inmediato,,TABLETAS,127,,,False,,0.6,Atorvastatina,42.16,,,,0.0,10 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,ATORVASTATINA,False,FC-E4BE37BE,2,5,0,,,,generico,,0,False
True,187.0,Otro,,500 MG,137.92,,2026-08-10T19:50:21.991528+00:00,,,Fasiclor,0,0.0,inmediato,,CAPSULAS,18,,,False,Fasiclor,0.35,Fasiclor,179.3,,,,0.0,15 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,CEFACLOR,False,FC-E4EFC4C2,1,5,0,,,,marca,,0,False
True,15.0,Otro,,40 MG,9.31,,2026-08-10T19:50:21.991528+00:00,,,Diurmessel,0,0.0,inmediato,,TABLETAS,137,,,True,Diurmessel,0.35,Diurmessel,12.11,,,,0.0,20 TABLETAS,False,2026-08-11T00:02:47.082937+00:00,3,,False,FC-E535DE28,5,5,0,,,,marca,,0,False
True,64.0,Otro,,450/50 MG,39.41,,2026-08-10T19:50:21.991528+00:00,,,Diosmina Hesperidina,0,0.0,inmediato,,TABLETAS,158,,,False,,0.6,Diosmina Hesperidina,63.06,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,DIOSMINA HESPERIDINA,False,FC-EADF1484,3,5,0,,,,generico,,0,False
True,27.0,Otro,,"800,000 UI",19.44,,2026-08-10T19:50:21.991528+00:00,,,Penipot,0,0.0,inmediato,,FRASCO AMPULA,43,,,False,Penipot,0.35,Penipot,25.28,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-F183C6E9,6,5,0,,,,marca,,0,False
True,86.0,Otro,,375MG/5/50 ML,63.44,,2026-08-10T19:50:21.991528+00:00,,,Fasiclor,0,0.0,inmediato,,SUSPENSION,29,,,False,Fasiclor,0.35,Fasiclor,82.48,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,CEFACLOR,False,FC-F3E734A0,1,5,0,,,,marca,,0,False
True,116.0,Otro,,500MG/5/75 ML,72.03,,2026-08-10T19:50:21.991528+00:00,,,Amoxicilina,0,0.0,inmediato,,SUSPENSION,71,,,False,,0.6,Amoxicilina,115.25,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,1,AMOXICILINA,False,FC-F4E9C71F,1,5,0,,,,generico,,0,False
True,77.0,Otro,,25/0.5 MG,56.3,,2026-08-10T19:50:21.991528+00:00,,,Indarzona,0,0.0,inmediato,,CAPSULAS,135,,,False,Indarzona,0.35,Indarzona,73.19,,,,0.0,30 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-F7A2CACF,2,5,0,,,,marca,,0,False
True,29.0,Otro,,20 MG,20.33,,2026-08-10T19:50:21.991528+00:00,,,Ovisen,0,0.0,inmediato,,TABLETAS,153,,,False,Ovisen,0.35,Ovisen,26.43,,,,0.0,28 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-F7DB080D,1,5,0,,,,marca,,0,False
True,46.0,Otro,,1/100/20 G,33.65,,2026-08-10T19:50:21.991528+00:00,,,Sibicos,0,0.0,inmediato,,CREMA,88,,,False,Sibicos,0.35,Sibicos,43.75,,,,0.0,1 CREMA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-F817BC3A,2,5,0,,,,marca,,0,False
True,44.0,Otro,,1 G,27.05,,2026-08-10T19:50:21.991528+00:00,,,Ampicilina,0,0.0,inmediato,,TABLETAS,51,,,False,,0.6,Ampicilina,43.28,,,,0.0,10 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,AMPICILINA,False,FC-F82A6E4B,3,5,0,,,,generico,,0,False
True,23.0,Otro,,160/800 MG,16.89,,2026-08-10T19:50:21.991528+00:00,,,F,0,0.0,inmediato,,TABLETAS,79,,,False,Bactiver,0.35,F,21.96,,,,0.0,16 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-F8691496,3,5,0,,,,marca,,0,False
True,64.0,Otro,,0.25 MCG,47.13,,2026-08-10T19:50:21.991528+00:00,,,N Calcitriol,0,0.0,inmediato,,CAPSULAS,95,,,False,Becatrim,0.35,N Calcitriol,61.27,,,,0.0,30 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-FA3D96E6,1,5,0,,,,marca,,0,False
True,,Producto,,,170.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Perlas De Eter 1630824,0,0,inmediato,,,535,,,False,Mercurio,,Mercurio Perlas De Eter 1630824,272.0,,,,0,C/50,False,,,,False,FC-FBD776D2,1,5,0,,,,marca,,0,False
True,,Otro,7501314704156,,58.96,,2026-08-11T00:19:06.632557+00:00,,,Senosiain Supos Adto C/10,0,0,inmediato,,SUPOSITORIO,479,,,False,Senosiain,,Senosiain Supos Adto C/10,94.34,,,,0,C/10,False,,,,False,FC-14704156,1,5,0,,,,marca,,0,False
True,104.0,Higiene,7501361124013,,17.77,,2026-08-10T19:50:41.010327+00:00,,,Odolex Fresh,0,0.0,inmediato,,Talco,252,,,False,Odolex,0.4,Talco Desodorante Odolex Fresh,25.0,,,,0.0,150 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-61124013,1,5,0,,,,marca,,0,False
True,,Otro,7501314704163,,63.4,,2026-08-11T00:19:06.632557+00:00,,,Senosiain Supos Ine C/10,0,0,inmediato,,SUPOSITORIO,480,,,False,Senosiain,,Senosiain Supos Ine C/10,102.0,,,,0,C/10,False,,,,False,FC-14704163,1,5,0,,,,marca,,0,False
True,25.0,Producto,,,18.44,,2026-08-10T19:50:21.991528+00:00,,,Acetonido De Fluocinolona Cma,0,0.0,inmediato,,,143,,,False,Acetonido,0.35,Acetonido De Fluocinolona Cma,23.98,,,,0.0,,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-1BF03D35,1,5,0,,,,marca,,0,False
True,,Otro,7502224227339,,78.0,,2026-08-11T00:19:06.632557+00:00,,,Loxcel adulto,0,0,inmediato,,TABLETAS,477,,,False,Loxcel,,Loxcel adulto,101.4,,,,0,C/1,False,,,,False,FC-24227339,1,5,0,,,,marca,,0,False
True,83.0,Otro,,100 MG/2 ML,61.33,,2026-08-10T19:50:21.991528+00:00,,,Dex,0,0.0,inmediato,,AMPOLLETA,146,,,False,Hierro,0.35,Dex,79.73,,,,0.0,3 AMPOLLETA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-2E79C2D8,1,5,0,,,,marca,,0,False
True,,Cuidado personal,7501054549796,,31.58,,2026-08-13T23:12:24.401942+00:00,,,,0,0,inmediato,,,581,,,False,Nivea,,Crema Nivea Milk Nutritiva,45,,,,0,100 mL,False,,,,False,FC-54549796,1,5,0,,,,marca,,0,False
True,15.0,Otro,,5 MG,9.04,,2026-08-10T19:50:21.991528+00:00,,,Amlodipino,0,0.0,inmediato,,TABLETAS,103,,,True,Amlodipino,0.35,Amlodipino,11.76,,,,0.0,30 TABLETAS,False,2026-08-11T00:02:47.082937+00:00,3,,False,FC-3B001F9B,3,5,0,,,,marca,,0,False
True,,Botiquín,,,18.5,,2026-08-11T00:19:23.977326+00:00,,,Perilla N3,0,0,inmediato,,,540,,,False,Edigar,,Perilla N3,29.6,,,,0,PIEZA,False,,,,False,FC-614E4F82,2,5,0,,,,generico,,0,False
True,,Producto,,,6.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Espiritus Untar 1770823,0,0,inmediato,,,514,,,False,Mercurio,,Mercurio Espiritus Untar 1770823,9.61,,,,0,C/25,False,,,,False,FC-62034164,3,5,0,,,,marca,,0,False
True,121.0,Otro,7500462746612,S/AZUCAR 250 ML. I BIOALIMENTOS NATI,89.2,,2026-08-10T19:51:08.809889+00:00,,,Ajolotius,0,0.0,inmediato,,JARABE,429,,,False,Ajolotius,0.35,Ajolotius,115.96,,,,0.0,JARABE,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-62746612,1,5,0,,,,marca,,0,False
True,27.0,GENERAL,7500462746643,,19.5,,2026-08-10T19:51:08.809889+00:00,,,Ajolotius Menta Fucal Menta Fucal,0,0.0,inmediato,,,433,,,False,Ajolotius,0.35,Ajolotius Menta Fucal Menta Fucal,31.21,,,,0.0,C/10,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-62746643,1,5,0,,,,marca,,0,False
True,25.0,Otro,,"1,2 U 3 ML",18.07,,2026-08-10T19:50:21.991528+00:00,,,Compl,0,0.0,inmediato,,FRASCO AMPULA,48,,,False,Bencil/Benz,0.35,Compl,23.5,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-64EB83AA,5,5,0,,,,marca,,0,False
True,,Cuidado personal,,,11.5,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Sulfatiazol 2600223,0,0,inmediato,,Pomada,549,,,False,Mercurio,,Mercurio Sulfatiazol 2600223,18.41,,,,0,C/25,False,,,,False,FC-FD718DF3,3,5,0,,,,marca,,0,False
True,32.0,Otro,,400 MG,23.68,,2026-08-10T19:50:21.991528+00:00,,,Aciclovir,0,0.0,inmediato,,TABLETAS,73,,,False,Aciclovir,0.35,Aciclovir,30.79,,,,0.0,35 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-FD845E68,1,5,0,,,,marca,,0,False
True,,Botiquín,7501065054043,,37.48,,2026-08-11T00:19:06.632557+00:00,,,Tubos surtidos 3 piezas — ticket 112558,0,0,inmediato,,Surtido,434,,,False,TUMS,,TUMS,57,,,,19,8 TABLETAS,False,,,Carbonato de Calcio,False,FC-65054135,1,5,3,,,,marca,,3,True
True,,Higiene,7506306226739,,45.83,,2026-08-13T17:00:20.367414+00:00,,,,0,0,inmediato,,,570,,,False,Axe,,Desodorante Axe Conviction,65,,,,0,Spray 150 mL,False,,,,False,FC-06226739,1,5,0,,,,marca,,0,False
True,180.0,Botiquín,7501868901124,,24,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar azul 500 ml — ticket 112558,0,0,inmediato,,Alcohol,349,,,False,Dibar,0.5,Alcohol Etilico Azul 71.6,45,,,,0,500 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68901124,2,5,0,,,,marca,,0,False
True,24.0,Botiquín,7501868900226,,15.68,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar 250 ml rojo — ticket 112558,0,0,inmediato,,Alcohol,339,,,False,Dibar,0.5,Alcohol Etilico Rojo 96°,24,,,,0,250 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68900226,36,5,0,,,,marca,,0,False
True,,GENERAL,75010506247327,,109.76,,2026-08-11T00:19:06.632557+00:00,,,Afrin Spray No Drip Extra Humectante Spray Drip Extra,0,0,inmediato,,,497,,,False,Afrin,,Afrin Spray No Drip Extra Humectante Spray Drip Extra,175.62,,,,0,,False,,,,False,FC-06247327,1,5,0,,,,marca,,0,False
True,308.0,Botiquín,7501868901131,,41.0,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar azul 1 L — ticket 112558,0,0,inmediato,,Alcohol,347,,,False,Dibar,0.5,Alcohol Etilico Azul 71.6,62.0,,,,0,1 L,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68901131,1,5,0,,,,marca,,0,False
True,,Otro,7501125116810,,19.5,,2026-08-11T00:19:06.632557+00:00,,,Agrifen Ab Pis,0,0,inmediato,,TABLETAS,492,,,False,Agrifen,,Agrifen Ab Pis,25.35,,,,0,TABLETAS,False,,,,False,FC-25116810,1,5,0,,,,marca,,0,False
True,,Botiquín,7500435246309,,37.53,,2026-08-11T00:19:06.632557+00:00,,,Vick Drops Tengibre Pastillas Drops Tengibre,0,0,inmediato,,Balsamo,493,,,False,Vick,,Vick Drops Tengibre Pastillas Drops Tengibre,60.05,,,,0,C/20,False,,,,False,FC-35246309,1,5,0,,,,marca,,0,False
True,,Cuidado personal,75022347640531,,55.6,,2026-08-11T00:19:06.632557+00:00,,,Recuperador una uña amarilla,0,0,inmediato,,,494,,,False,Pisa,,Recuperador una uña amarilla,88.96,,,,0,15 ML,False,,,,False,FC-47640531,1,5,0,,,,marca,,0,False
True,85.0,Botiquín,7501868901117,,11.3,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar 250 ml azul — ticket 112558,0,0,inmediato,,Alcohol,348,,,False,Dibar,0.5,Alcohol Etilico Azul 71.6,17.0,,,,0,250 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68901117,1,5,0,,,,marca,,0,False
True,,Otro,75022760403681,,63.0,,2026-08-11T00:19:06.632557+00:00,,,Desenfriol,0,0,inmediato,,CAPSULAS,490,,,False,Desenfriol,,Desenfriol,100.81,,,,0,C/30,False,,,,False,FC-60403681,1,5,0,,,,marca,,0,False
True,103.0,Higiene,7506306257597,,40.24,,2026-08-10T19:50:41.010327+00:00,,,Rexona 1O0 G Tco Pies Efficient Orig,0,0.0,inmediato,,,231,,,False,Rexona,0.35,Talco Para Pies Rexona Efficient Orig,55.0,,,,0.0,100 g,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-06257597,1,5,0,,,,marca,,0,False
True,14.0,Botiquín,7501868900264,,8.1,,2026-08-10T19:50:41.010327+00:00,,,Alcohol Dibar 125 ml rojo — ticket 112558,0,0,inmediato,,Alcohol,337,,,False,Dibar,0.5,Alcohol Etilico Rojo 96°,14.0,,,,0,125 ML,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68900264,48,5,0,,,,marca,,0,False
True,16.0,Producto,7501868910034,,10.1,,2026-08-10T19:51:08.809889+00:00,,,Dibar Gr Algodon Algodon,0,0.0,inmediato,,,377,,,False,Dibar,0.5,Dibar Gr Algodon Algodon,16.16,,,,0.0,60 G,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-68910034,1,5,0,,,,marca,,0,False
True,6.0,Botiquín,7501868910041,,6.9,,2026-08-10T19:51:08.809889+00:00,,,Algodón 5 g C/12,0,0.0,inmediato,,Algodón,372,,,False,Dibar,0.35,Algodón 5 g C/12,10.0,,,,0.0,5 G,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-68910041,12,5,0,,,,marca,,0,False
True,40.0,Cuidado personal,7501056330378,,88.8,,2026-08-10T19:50:21.991528+00:00,,,Ponds Bio-Hydra Dual,0,0.0,inmediato,,Loción limpiadora,215,,,False,Ponds,0.4,Ponds Desmaq Bio-Hydra Dual,125.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-56330378,1,5,0,,,,marca,,0,False
True,106.0,Higiene,7509546073156,,29.31,,2026-08-10T19:50:41.010327+00:00,,,Caprice Nat Mzna,0,0.0,inmediato,,Shampoo,232,,,False,Caprice,0.4,Shampoo Caprice Nat Mzna,42.0,,,,0.0,380 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46073156,1,5,0,,,,marca,,0,False
True,22.0,Higiene,7500435155922,,75,,2026-08-10T19:50:41.010327+00:00,,,Pantene Bambu,0,0.0,inmediato,,Acondicionador,234,,,False,Pantene,0.4,Pantene Bambu,86,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35155922,1,5,0,,,,marca,,0,False
True,106.0,Higiene,7501007457826,,75.7,,2026-08-10T19:50:41.010327+00:00,,,Pantene Brillo Extremo,0,0.0,inmediato,,Acondicionador,235,,,False,Pantene,0.4,Acondicionador Pantene Brillo Extremo,121.12,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-07457826,1,5,0,,,,marca,,0,False
True,27.0,Cuidado personal,7501056340131,,50.07,,2026-08-10T19:50:41.010327+00:00,,,Sedal Rizos Obedie,0,0.0,inmediato,,Crema,236,,,False,Sedal,0.4,Crema Para Peinar Sedal Rizos Definidos,71.0,,,,0.0,300 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-56340131,1,5,0,,,,marca,,0,False
True,71.0,Higiene,7506306249783,,19.11,,2026-08-10T19:50:41.010327+00:00,,,Sedal Rizos Def Inf-Act,0,0.0,inmediato,,Shampoo,238,,,False,Sedal,0.4,Sedal Rizos Def,25,,,,0.0,180 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06249783,1,5,0,,,,marca,,0,False
True,27.0,Cuidado personal,7501056340025,,50.07,,2026-08-10T19:50:41.010327+00:00,,,Sedal Sos Recon-Estru,0,0.0,inmediato,,Crema,240,,,False,Sedal,0.4,Crema Para Peinar Sedal Restauracion Inst,71.0,,,,0.0,300 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-56340025,1,5,0,,,,marca,,0,False
True,106.0,Higiene,7506306249776,,18.88,,2026-08-10T19:50:41.010327+00:00,,,Sedal Ceramidas Inf-Act,0,0.0,inmediato,,Shampoo,242,,,False,Sedal,0.4,Shampoo Sedal Ceramidas,25,,,,0.0,180 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06249776,1,5,0,,,,marca,,0,False
True,27.0,Otro,,500MG/2 ML,19.43,,2026-08-10T19:50:21.991528+00:00,,,I.M,0,0.0,inmediato,,FRASCO AMPULA,122,,,False,Amcef,0.35,I.M,25.26,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-07F04F88,2,5,0,,,,marca,,0,False
True,77.0,Producto,,,56.51,,2026-08-10T19:50:21.991528+00:00,,,Clophiven 200 Dosis 50 Mcg,0,0.0,inmediato,,,112,,,False,Clophiven,0.35,Clophiven 200 Dosis 50 Mcg,73.47,,,,0.0,15 G,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-0BDE9283,1,5,0,,,,marca,,0,False
True,111.0,Otro,,500/500/100/30MG/3 ML,81.71,,2026-08-10T19:50:21.991528+00:00,,,Ad,0,0.0,inmediato,,AMPOLLETA,119,,,False,Ampigrin,0.35,Ad,106.23,,,,0.0,3 AMPOLLETA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-2001A890,2,5,0,,,,marca,,0,False
True,81.0,Otro,,,59.63,,2026-08-10T19:50:21.991528+00:00,,,Aquito 500/100/30/4 Mg,0,0.0,inmediato,,AMPOLLETA,117,,,False,Laur,0.35,Aquito 500/100/30/4 Mg,77.52,,,,0.0,3 AMPOLLETA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-44B6751A,1,5,0,,,,marca,,0,False
True,32.0,Otro,,20 MG/1 ML,23.53,,2026-08-10T19:50:21.991528+00:00,,,Haspen,0,0.0,inmediato,,AMPOLLETA,111,,,False,Haspen,0.35,Haspen,30.59,,,,0.0,3 AMPOLLETA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-4FD413D2,1,5,0,,,,marca,,0,False
True,19.0,Bebés,75010275125811,,13.4,,2026-08-10T19:51:08.809889+00:00,,,Evenflo Colors,0,0.0,inmediato,,Biberón,368,,,False,Evenflo,0.3,Evenflo Colors,21.44,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-75125811,1,5,0,,,,marca,,0,False
True,21.0,Bebés,75010275163051,,15.8,,2026-08-10T19:51:08.809889+00:00,,,Evenflo Ensueno Azul,0,0.0,inmediato,,Biberón,366,,,False,Evenflo,0.3,Evenflo Ensueno Azul,25.28,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-75163051,24,5,0,,,,marca,,0,False
True,,Otro,75010075354321,,50.0,,2026-08-11T00:19:06.632557+00:00,,,Tylenol,0,0,inmediato,,TABLETAS,466,,,False,Tylenol,,Tylenol,65.0,,,,0,TABLETAS,False,,,,False,FC-75354321,1,5,0,,,,marca,,0,False
True,34.0,Otro,,300 MG,24.89,,2026-08-10T19:50:21.991528+00:00,,,Wermy,0,0.0,inmediato,,CAPSULAS,162,,,False,Wermy,0.35,Wermy,32.36,,,,0.0,30 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-759A5EF9,2,5,0,,,,marca,,0,False
True,60.0,Higiene,75064938,,23.895,,2026-08-10T19:50:41.010327+00:00,,,Ego Force 24H R-On Dic26,0,0.0,inmediato,,Desodorante,285,,,False,Ego,0.4,Desodorante Ego Force 24H R-On,40,,,,0.0,45 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-75064938,2,5,0,,,,marca,,0,False
True,104.0,GENERAL,7506376000277,,277.0,,2026-08-10T19:51:08.809889+00:00,,,Vitacilina Cre Humectante Humectante,0,0.0,inmediato,,,384,,,False,Vitacilina,0.35,Vitacilina Cre Humectante Humectante,374.0,,,,0.0,100 G,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-76000277,1,5,0,,,,marca,,0,False
True,112.0,Cuidado personal,7506376000260,,80.0,,2026-08-10T19:50:41.010327+00:00,,,Crema Vitacilina amarilla aclaradora — ticket 112558,0,0.0,inmediato,,Crema,343,,,False,Vitacilina,0.4,Crema Vitacilina amarilla aclaradora,120.0,,,,0.0,100 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-76000260,1,5,0,,,,marca,,0,False
True,,Otro,75010379071241,,147.9,,2026-08-11T00:19:06.632557+00:00,,,Bisolvon,0,0,inmediato,,JARABE,450,,,False,Bisolvon,,Bisolvon,236.64,,,,0,120 ML,False,,,,False,FC-79071241,12,5,0,,,,marca,,0,False
True,112.0,Cuidado personal,7506376000253,,80.0,,2026-08-10T19:50:41.010327+00:00,,,Crema Vitacilina roja antiarrugas 100 g — ticket 112558,0,0.0,inmediato,,Crema,344,,,False,Vitacilina,0.4,Crema Vitacilina roja antiarrugas,120.0,,,,0.0,100 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-76000253,1,5,0,,,,marca,,0,False
True,,Producto,,,7.5,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Arnica Tomar 1780823 83156,0,0,inmediato,,,525,,,False,Mercurio,,Mercurio Arnica Tomar 1780823 83156,12.0,,,,0,C/25,False,,,,False,FC-127F5753,3,5,0,,,,marca,,0,False
True,,Producto,,,7.5,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Arnica Untar 1790823 83156,0,0,inmediato,,,524,,,False,Mercurio,,Mercurio Arnica Untar 1790823 83156,12.0,,,,0,C/25,False,,,,False,FC-25E452B6,3,5,0,,,,marca,,0,False
